user_id;USA;EU;ASIA;antiguedad;canciones_por_dia;generos_por_dia;dispositivos;proporcion_horas_de_trabajo;busquedas_por_dia;proporcion_canciones_de_moda;se_hizo_premium_0_1
1755;0;0;0;64;29;3;2;0;18;0.013744669;0
1756;0;0;0;200;18;2;2;0;10;0.036431517;0
1757;0;0;0;189;36;3;1;0;12;0.001901599;0
1758;0;0;0;186;36;4;3;0.083131189;19;0.014564834;1
1759;0;0;0;236;52;4;5;0;0;0.008659844;0
1760;0;0;0;123;42;3;2;0;11;0.014560993;0
1761;0;0;0;88;30;3;3;0.087998747;0;0.001708307;0
1762;0;0;0;115;39;3;1;0;0;0.024127381;0
1763;0;0;0;216;49;4;3;0;10;0.002535692;0
1764;0;0;0;79;24;3;1;0;3;0.023159234;0
1765;0;0;0;125;88;6;2;0.888724667;11;0.007284846;1
1766;0;0;0;17;6;2;1;0;8;0.132688395;0
1767;0;0;0;133;20;2;3;0;6;0.03787512;0
1768;0;0;0;68;52;4;2;0;5;0.012749913;0
1769;0;0;0;214;61;5;3;0;18;0.004337011;0
1770;0;0;0;25;22;2;1;0;0;0.03829671;0
1771;0;0;0;208;23;3;1;0;0;0.03667398;0
1772;0;0;0;192;36;4;2;0;20;0.021190127;1
1773;0;0;0;78;31;2;3;0.135998456;11;0.013235417;0
1774;0;0;0;183;64;4;3;0;17;0.001082095;0
1775;0;0;0;53;28;2;2;0;2;0.017327672;0
1776;0;0;0;57;47;4;1;0.435997807;8;0.01438018;0
1777;0;0;0;203;81;6;4;0;2;0.012328711;0
1778;0;0;0;83;5;1;3;0;12;0.039452877;0
1779;0;0;0;138;44;3;1;0.624160841;12;0.019436203;1
1780;0;0;0;99;29;3;1;0.163124753;13;0.004969155;0
1781;0;0;0;31;31;2;1;0;7;0.007647833;0
1782;0;0;0;19;30;3;1;0;13;0.001816712;0
1783;0;0;0;108;15;1;6;0;0;0.036662836;0
1784;0;0;0;123;78;5;1;0;6;0.007623328;0
1785;0;0;0;213;64;5;2;0;0;0.005711479;0
1786;0;0;0;63;23;2;1;0;9;0.008349569;0
1787;0;0;0;66;20;3;2;0;2;0.002820176;0
1788;0;0;0;238;27;3;1;0;17;0.029250057;0
1789;0;0;0;168;74;6;7;0;0;0.010220344;0
1790;0;0;0;200;57;3;3;0;8;0.004018055;0
1791;0;0;0;128;90;6;2;0.371354953;3;0.008486963;0
1792;0;0;0;142;33;3;3;0;19;0.018251934;0
1793;0;0;0;86;10;1;3;0;0;0.07482059;0
1794;0;0;0;52;73;5;2;0.410549064;10;0.000940994;0
1795;0;0;0;24;23;3;2;0;12;0.040361034;0
1796;0;0;0;35;71;5;2;0;0;0.008183035;0
1797;0;0;0;147;78;4;2;0;17;0.0044954;0
1798;0;0;0;14;80;5;1;0.890877271;1;0.007096863;0
1799;0;0;0;133;47;4;4;0;2;0.010910007;0
1800;0;0;0;206;64;4;2;0.329273942;9;4.43985E-05;0
1801;0;0;0;140;26;2;5;0;1;0.033344649;0
1802;0;0;0;10;21;2;2;0;17;0.001618745;0
1803;0;0;0;89;28;3;2;0;13;0.027780766;0
1804;0;0;0;37;39;3;3;0.538560625;19;0.025488727;1
1805;0;0;0;18;13;2;1;0;0;0.024288927;0
1806;0;0;0;135;18;2;7;0;0;0.044757143;0
1807;0;0;0;3;71;5;2;0;5;0.005086967;0
1808;0;0;0;121;60;4;5;0;19;0.008508826;0
1809;0;0;0;186;52;3;2;0;16;0.000794541;0
1810;0;0;0;135;42;3;3;0;0;0.009409923;0
1811;0;0;0;89;69;4;1;0;19;0.004798925;0
1812;0;0;0;188;47;3;5;0.865285468;9;0.004701012;1
1813;0;0;0;127;27;2;5;0;12;0.014272827;0
1814;0;0;0;61;26;3;2;0;18;0.033793133;0
1815;0;0;0;137;23;1;1;0;6;0.025013281;0
1816;0;0;0;225;85;6;1;0.558777238;0;0.011043961;0
1817;0;0;0;4;33;3;3;0;8;0.008604829;0
1818;0;0;0;64;35;2;1;0;9;0.025093829;0
1819;0;0;0;212;47;3;1;0;2;0.012273154;0
1820;0;0;0;206;45;4;4;0.987339739;0;0.01270397;1
1821;0;0;0;175;34;3;1;0;0;0.024126593;0
1822;0;0;0;99;46;3;3;0.4658112;16;0.000671349;1
1823;0;0;0;194;44;3;2;0;0;0.014546939;0
1824;0;0;0;210;23;3;2;0.272044664;13;0.01159906;0
1825;0;0;0;117;39;4;3;0;0;4.99252E-05;0
1826;0;0;0;141;32;3;1;0;10;0.027672301;0
1827;0;0;0;129;21;1;3;0;1;0.043465142;0
1828;0;0;0;219;60;4;3;0.294882566;4;0.011071977;0
1829;0;0;0;177;11;2;1;0;15;0.074812068;0
1830;0;0;0;217;56;3;2;0;2;0.000155212;0
1831;0;0;0;177;37;3;2;0;2;0.020332471;0
1832;0;0;0;60;11;1;1;0;19;0.040124916;0
1833;0;0;0;212;33;2;2;0.021645298;9;0.017145794;0
1834;0;0;0;92;29;3;3;0;11;0.010206288;0
1835;0;0;0;174;76;4;2;0;15;0.002023071;0
1836;0;0;0;240;28;2;4;0;10;0.010438759;0
1837;0;0;0;225;39;3;1;0;0;0.003703963;0
1838;0;0;0;15;43;3;3;0;3;0.008250512;0
1839;0;0;0;227;76;5;1;0;16;0.001250495;0
1840;0;0;0;13;27;3;3;0;11;0.019489361;0
1841;0;0;0;23;30;2;3;0;2;0.024902798;0
1842;0;0;0;78;55;3;3;0;14;0.013450656;0
1843;0;0;0;200;64;4;2;0;8;0.001612314;0
1844;0;0;0;19;51;4;2;0.76194849;0;0.002660714;0
1845;0;0;0;105;57;3;2;0;6;0.00295104;0
1846;0;0;0;237;29;2;3;0.38886725;19;0.020357501;1
1847;0;0;0;27;22;3;2;0;12;0.019432085;0
1848;0;0;0;41;15;1;3;0;9;0.007952753;0
1849;0;0;0;154;43;2;2;0;2;0.022191116;0
1850;0;0;0;86;58;5;1;0;9;0.014028499;0
1851;0;0;0;69;22;3;2;0;14;0.034075475;0
1852;0;0;0;61;95;5;1;0;2;0.009500496;0
1853;0;0;0;145;32;2;2;0;4;0.018650978;0
1854;0;0;0;202;18;2;2;0;15;0.048951996;0
1855;0;0;0;28;43;3;3;0.211569015;18;0.020643573;0
1856;0;0;0;238;17;2;3;0;2;0.053954857;0
1857;0;0;0;96;14;1;3;0;0;0.002083312;0
1858;0;0;0;43;57;5;3;0.507118078;0;0.017117018;0
1859;0;0;0;29;26;3;3;0;0;0.023838832;0
1860;0;0;0;115;26;2;2;0;11;0.034767637;0
1861;0;0;0;117;26;2;6;0;9;0.003116716;0
1862;0;0;0;93;87;6;1;0.77603462;0;0.007289494;0
1863;0;0;0;234;41;4;1;0;18;0.008717841;0
1864;0;0;0;216;10;1;3;0;0;0.099430455;0
1865;0;0;0;224;41;2;1;0.484215106;16;0.01238945;1
1866;0;0;0;105;42;2;1;0;5;0.017444865;0
1867;0;0;0;156;56;3;1;0.960189052;3;0.015377302;1
1868;0;0;0;16;24;3;1;0;0;0.031333942;0
1869;0;0;0;168;53;3;6;0;3;0.016971524;0
1870;0;0;0;135;68;4;5;0;0;0.00447794;0
1871;0;0;0;86;61;4;2;0.991478867;3;0.008232342;0
1872;0;0;0;235;20;2;1;0;0;0.002786388;0
1873;0;0;0;185;26;3;1;0.239050947;3;0.033313177;0
1874;0;0;0;189;19;2;1;0;7;0.018193941;0
1875;0;0;0;230;21;1;5;0;7;0.009468244;0
1876;0;0;0;61;21;2;1;0.029218989;11;0.003454096;0
1877;0;0;0;40;75;5;2;0.959884647;9;0.011684898;0
1878;0;0;0;119;31;2;1;0.120548745;0;0.031643277;0
1879;0;0;0;90;75;5;1;0.117921719;11;0.011325188;0
1880;0;0;0;49;63;5;1;0;3;0.013497218;0
1881;0;0;0;212;31;3;3;0.796109793;0;0.000169387;0
1882;0;0;0;68;25;1;1;0;0;0.022222296;0
1883;0;0;0;223;24;3;3;0;10;0.000413499;0
1884;0;0;0;160;64;3;5;0;15;0.008038568;0
1885;0;0;0;168;42;3;3;0.788714247;3;0.005711519;1
1886;0;0;0;104;23;3;1;0;15;0.006257755;0
1887;0;0;0;85;52;3;1;0.882667975;0;0.012442372;0
1888;0;0;0;194;43;2;2;0;13;0.012699322;0
1889;0;0;0;39;36;3;3;0.073094276;20;0.016103162;0
1890;0;0;0;80;48;4;1;0;9;0.001976447;0
1891;0;0;0;159;51;3;3;0.840835157;12;0.001782349;1
1892;0;0;0;17;15;2;3;0;5;0.031829665;0
1893;0;0;0;112;40;2;2;0.837597321;19;0.021174427;1
1894;0;0;0;209;47;4;3;0.645054138;19;0.013068453;1
1895;0;0;0;81;31;3;2;0;6;0.030548662;0
1896;0;0;0;19;68;4;1;0;0;0.002323222;0
1897;0;0;0;3;22;3;1;0;8;0.027336736;0
1898;0;0;0;231;47;4;2;0.932093435;0;0.014614048;0
1899;0;0;0;36;15;1;2;0;19;0.05059239;0
1900;0;0;0;179;77;5;2;0.277787108;6;0.011465254;0
1901;0;0;0;186;21;1;2;0;9;0.014541629;0
1902;0;0;0;192;42;2;2;0;3;0.000433934;0
1903;0;0;0;72;32;3;1;0;0;0.011848606;0
1904;0;0;0;167;24;3;1;0;13;0.022133847;0
1905;0;0;0;119;28;2;1;0.56832989;7;0.014413969;0
1906;0;0;0;118;34;2;5;0.596851809;4;0.014274957;0
1907;0;0;0;95;29;3;2;0.857294247;0;0.022992865;0
1908;0;0;0;24;36;2;3;0;0;0.021843617;0
1909;0;0;0;224;29;3;3;0;4;0.007190015;0
1910;0;0;0;25;26;3;2;0;1;0.021860918;0
1911;0;0;0;239;51;3;1;0;1;0.01556624;0
1912;0;0;0;155;38;2;3;0;0;0.013882922;0
1913;0;0;0;164;25;3;3;0;6;0.003289791;0
1914;0;0;0;164;22;2;3;0;0;0.022083078;0
1915;0;0;0;100;64;5;2;0;10;0.000222475;0
1916;0;0;0;126;39;3;5;0.892538156;10;0.008244928;1
1917;0;0;0;49;27;2;1;0.21839482;11;0.012471973;0
1918;0;0;0;65;55;4;3;0.170973067;11;0.014646251;0
1919;0;0;0;79;22;2;3;0;13;0.036891958;0
1920;0;0;0;127;61;4;6;0;0;0.001170486;0
1921;0;0;0;232;7;2;1;0;2;0.053866237;0
1922;0;0;0;45;25;2;1;0.124324186;0;0.035088142;0
1923;0;0;0;178;62;5;2;0;20;0.015509156;1
1924;0;0;0;194;50;3;1;0;17;0.018265445;0
1925;0;0;0;49;29;3;1;0;8;0.03041562;0
1926;0;0;0;31;28;2;1;0;1;0.028957853;0
1927;0;0;0;227;45;2;3;0.463154019;18;0.004230329;1
1928;0;0;0;222;74;4;1;0.913672541;13;0.011595149;1
1929;0;0;0;35;21;2;2;0;14;0.041905204;0
1930;0;0;0;23;31;2;2;0.176927343;2;0.004808817;0
1931;0;0;0;116;66;4;1;0;13;0.013959044;0
1932;0;0;0;186;25;3;3;0;17;0.023829175;0
1933;0;0;0;113;20;1;2;0;3;0.012721968;0
1934;0;0;0;88;59;4;3;0;0;0.01189204;0
1935;0;0;0;123;20;3;1;0;0;0.023865116;0
1936;0;0;0;115;35;2;3;0;19;0.027251832;0
1937;0;0;0;229;78;5;4;0;17;0.011833459;0
1938;0;0;0;232;23;2;2;0;0;0.034992889;0
1939;0;0;0;20;52;4;1;0;13;0.008918499;0
1940;0;0;0;223;50;4;3;0;13;0.012153017;0
1941;0;0;0;175;25;3;6;0;18;0.010432595;1
1942;0;0;0;196;19;2;3;0;20;0.012498264;1
1943;0;0;0;40;48;3;1;0;8;0.008723294;0
1944;0;0;0;88;45;3;1;0.490718517;1;0.017009894;0
1945;0;0;0;136;26;3;1;0;0;0.005823279;0
1946;0;0;0;62;42;2;2;0.807380319;19;0.02250738;1
1947;0;0;0;180;44;4;2;0;0;0.018473849;0
1948;0;0;0;39;69;5;2;0;18;0.011144317;0
1949;0;0;0;208;35;2;3;0.130952362;20;0.004541216;1
1950;0;0;0;47;46;3;1;0.376179244;0;0.005241069;0
1951;0;0;0;141;39;3;3;0.555384926;14;0.003195082;1
1952;0;0;0;206;39;4;3;0.760565229;18;0.016778603;1
1953;0;0;0;17;66;4;3;0;14;0.003914385;0
1954;0;0;0;135;53;3;2;0;0;0.005675544;0
1955;0;0;0;228;43;3;4;0.259691676;12;0.013086286;0
1956;0;0;0;75;57;3;2;0.199888347;9;0.005111638;0
1957;0;0;0;14;34;3;1;0.682358762;0;0.010599757;0
1958;0;0;0;118;47;2;1;0.768439464;0;0.016856422;0
1959;0;0;0;42;35;3;1;0;19;0.014696884;0
1960;0;0;0;117;27;3;2;0;1;0.032246572;0
1961;0;0;0;137;26;2;2;0;15;0.026117012;0
1962;0;0;0;71;25;1;2;0;14;0.002652283;0
1963;0;0;0;6;21;1;1;0;12;0.005617872;0
1964;0;0;0;38;86;5;2;0;3;0.000945516;0
1965;0;0;0;102;30;2;2;0;16;0.020899442;0
1966;0;0;0;158;82;5;1;0.634174959;16;0.000483319;1
1967;0;0;0;142;33;3;7;0;12;0.001817878;0
1968;0;0;0;201;88;5;5;0.34007128;0;0.002995344;0
1969;0;0;0;203;33;2;1;0;8;0.01252875;0
1970;0;0;0;150;20;1;3;0;3;0.005696611;0
1971;0;0;0;24;57;4;1;0.978139726;0;0.010283321;0
1972;0;0;0;48;25;2;3;0;16;0.038608324;0
1973;0;0;0;195;20;2;2;0;7;0.048024206;0
1974;0;0;0;164;14;1;2;0;7;0.038459011;0
1975;0;0;0;73;58;3;2;0.622681361;14;0.000496745;0
1976;0;0;0;93;35;3;2;0;4;0.02263796;0
1977;0;0;0;46;54;3;2;0;13;0.015848981;0
1978;0;0;0;50;35;3;2;0;19;0.022956254;0
1979;0;0;0;87;30;2;2;0;0;0.011331275;0
1980;0;0;0;165;16;2;4;0;3;0.031236947;0
1981;0;0;0;93;21;2;1;0;17;0.04517231;0
1982;0;0;0;57;29;2;2;0;20;0.030535774;0
1983;0;0;0;237;22;1;3;0;6;0.000991744;0
1984;0;0;0;69;20;2;2;0;15;0.031596558;0
1985;0;0;0;237;22;2;2;0;2;0.022536261;0
1986;0;0;0;168;33;3;5;0;15;0.020373983;0
1987;0;0;0;201;36;3;2;0;13;0.010104336;0
1988;0;0;0;70;32;3;1;0;0;0.026485852;0
1989;0;0;0;68;46;4;1;0;10;0.009960039;0
1990;0;0;0;125;47;4;2;0;7;0.007716289;0
1991;0;0;0;4;16;1;3;0;20;0.007177264;0
1992;0;0;0;44;52;3;2;0.41801032;20;0.005173252;0
1993;0;0;0;143;34;2;1;0;14;0.015006348;0
1994;0;0;0;124;66;4;3;0;20;0.009817079;0
1995;0;0;0;49;20;1;2;0;5;0.025785437;0
1996;0;0;0;74;39;2;3;0.455244498;19;0.006339043;1
1997;0;0;0;187;78;5;1;0;18;0.003486241;0
1998;0;0;0;40;24;3;3;0.258346678;13;0.038553232;0
1999;0;0;0;196;37;2;3;0;13;0.026928316;0
2000;0;0;0;204;18;2;3;0.379037359;19;0.053295866;1
2001;0;0;0;16;28;3;2;0;13;0.021879956;0
2002;0;0;0;198;43;4;3;0.715815617;14;0.002177781;1
2003;0;0;0;83;36;3;3;0;19;0.014030534;0
2004;0;0;0;230;30;3;3;0;17;0.024877257;0
2005;0;0;0;172;30;3;3;0;10;0.006890443;0
2006;0;0;0;110;25;3;1;0;12;0.031415346;0
2007;0;0;0;15;24;1;2;0;19;0.038467005;0
2008;0;0;0;179;31;2;6;0;0;0.018059865;0
2009;0;0;0;41;64;5;2;0;7;0.00816773;0
2010;0;0;0;181;18;2;1;0.094224205;9;0.008483618;0
2011;0;0;0;172;56;4;1;0.314874563;19;0.012385423;1
2012;0;0;0;73;84;6;3;0.620722256;16;0.011034314;1
2013;0;0;0;195;20;2;3;0;6;0.041435588;0
2014;0;0;0;208;49;3;3;0.994870604;19;0.001366663;1
2015;0;0;0;2;66;5;1;0;13;0.009452619;0
2016;0;0;0;116;45;3;2;0;11;0.002596441;0
2017;0;0;0;140;47;3;3;0;0;0.00437659;0
2018;0;0;0;64;46;3;2;0.627570214;0;0.020507166;0
2019;0;0;0;228;29;3;5;0.232176023;1;0.005317357;0
2020;0;0;0;40;48;3;2;0;20;0.010425251;0
2021;0;0;0;217;54;4;3;0;18;0.013350909;0
2022;0;0;0;164;29;3;3;0.481397693;4;0.005860967;0
2023;0;0;0;127;28;3;2;0;16;0.006134589;0
2024;0;0;0;168;29;2;3;0;0;0.026166919;0
2025;0;0;0;135;56;4;3;0.839775119;0;0.009092526;0
2026;0;0;0;114;41;3;2;0;2;0.021515523;0
2027;0;0;0;183;29;3;3;0;0;0.031219355;0
2028;0;0;0;69;33;3;1;0;0;0.000601697;0
2029;0;0;0;66;30;2;2;0.342969656;14;0.028943551;0
2030;0;0;0;129;29;2;3;0.997678165;16;0.006562045;1
2031;0;0;0;203;62;4;3;0.301760833;9;0.011517173;0
2032;0;0;0;187;33;2;2;0;10;0.014165635;0
2033;0;0;0;52;27;3;2;0;17;0.003483758;0
2034;0;0;0;175;40;4;7;0.358167076;2;0.001371688;0
2035;0;0;0;188;44;2;2;0;0;0.014824389;0
2036;0;0;0;119;19;3;3;0;3;0.013707758;0
2037;0;0;0;109;37;3;3;0.944673879;13;0.001113761;1
2038;0;0;0;233;28;2;2;0;10;0.018666825;0
2039;0;0;0;73;39;3;2;0.179471493;4;0.024113841;0
2040;0;0;0;138;46;3;2;0.725482627;14;0.014517764;1
2041;0;0;0;61;19;2;1;0;0;0.014845709;0
2042;0;0;0;0;76;5;2;0;1;0.011543702;0
2043;0;0;0;52;50;3;1;0;2;0.018498511;0
2044;0;0;0;125;31;2;3;0;19;0.005862888;0
2045;0;0;0;101;17;1;3;0;0;0.033350597;0
2046;0;0;0;239;29;2;3;0;0;0.023902775;0
2047;0;0;0;234;43;4;1;0.420905398;1;0.018788219;0
2048;0;0;0;132;58;4;5;0;9;0.012435308;0
2049;0;0;0;222;26;3;3;0.320982875;12;0.004577052;0
2050;0;0;0;171;68;4;1;0;0;0.001584752;0
2051;0;0;0;150;29;2;5;0.000753526;0;0.025498855;0
2052;0;0;0;190;63;5;1;0.64740307;2;0.003432944;0
2053;0;0;0;29;26;2;1;0.34039762;19;0.02527604;0
2054;0;0;0;147;32;2;3;0.399759087;12;0.024921728;0
2055;0;0;0;237;43;3;2;0;13;0.010834535;0
2056;0;0;0;83;54;3;2;0;18;0.010373007;0
2057;0;0;0;141;16;3;2;0;19;0.049854863;0
2058;0;0;0;169;36;4;3;0;6;0.027348477;0
2059;0;0;0;113;51;4;3;0;3;0.010785254;0
2060;0;0;0;157;24;2;3;0;13;0.00764535;0
2061;0;0;0;214;25;2;1;0;13;0.02057769;0
2062;0;0;0;136;29;2;3;0;14;0.032849363;0
2063;0;0;0;125;81;4;1;0.066342861;19;0.010328767;0
2064;0;0;0;147;55;4;1;0.690798113;9;0.016193242;1
2065;0;0;0;4;41;4;3;0;0;0.003508829;0
2066;0;0;0;163;38;4;2;0.771758428;4;0.001301467;0
2067;0;0;0;103;47;3;5;0.774868064;0;0.010522002;0
2068;0;0;0;84;25;2;1;0;2;0.000419218;0
2069;0;0;0;158;71;5;2;0.612931439;11;0.006488542;1
2070;0;0;0;66;31;2;3;0;0;0.006468375;0
2071;0;0;0;184;25;3;3;0;17;0.00156162;0
2072;0;0;0;30;55;4;2;0.663256627;13;0.011734902;0
2073;0;0;0;190;27;2;3;0;9;0.010375564;0
2074;0;0;0;193;40;4;3;0.402566682;14;0.005362209;1
2075;0;0;0;25;45;3;1;0.735782076;3;0.01631623;0
2076;0;0;0;93;94;6;3;0;1;0.007397963;0
2077;0;0;0;88;74;5;3;0.998299509;4;0.008887482;0
2078;0;0;0;66;23;1;3;0;9;0.031268218;0
2079;0;0;0;207;59;3;2;0;10;0.016226919;0
2080;0;0;0;153;31;2;4;0;7;0.017912206;0
2081;0;0;0;48;62;4;3;0;7;0.013618688;0
2082;0;0;0;58;52;3;2;0;5;0.01138545;0
2083;0;0;0;101;21;2;2;0;7;0.021446431;0
2084;0;0;0;189;81;4;3;0.753579328;8;0.00606989;1
2085;0;0;0;3;27;2;2;0;18;0.023571821;0
2086;0;0;0;130;63;4;1;0.748487613;0;0.004977568;0
2087;0;0;0;68;24;2;1;0;7;0.023664234;0
2088;0;0;0;33;19;2;2;0;18;0.048982857;0
2089;0;0;0;22;59;4;2;0;6;0.00677373;0
2090;0;0;0;129;28;2;1;0.385031189;9;0.007332821;0
2091;0;0;0;224;34;2;7;0;0;0.008514951;0
2092;0;0;0;124;27;2;3;0;14;0.034386876;0
2093;0;0;0;205;28;2;1;0;5;0.028615222;0
2094;0;0;0;150;27;2;1;0.394618862;1;0.017944631;0
2095;0;0;0;234;17;2;2;0.239703861;0;0.05229204;0
2096;0;0;0;134;43;3;3;0;11;0.019203246;0
2097;0;0;0;54;41;4;3;0.753551808;9;0.019075923;0
2098;0;0;0;233;71;5;3;0;14;0.006855331;0
2099;0;0;0;29;14;2;3;0;6;0.005529451;0
2100;0;0;0;111;92;6;3;0.942145745;0;0.004211523;0
2101;0;0;0;91;59;3;3;0.711634602;17;0.004467802;1
2102;0;0;0;92;75;5;1;0.164202376;16;0.008638363;0
2103;0;0;0;177;29;2;1;0;0;0.029430377;0
2104;0;0;0;222;36;3;3;0;0;0.013128192;0
2105;0;0;0;106;65;5;5;0.960352446;20;0.012250508;1
2106;0;0;0;119;56;3;1;0;12;0.014115379;0
2107;0;0;0;42;71;4;3;0.450745202;18;0.011724903;0
2108;0;0;0;20;36;4;2;0.984037021;11;0.00726608;0
2109;0;0;0;80;45;4;1;0;18;0.002281258;0
2110;0;0;0;218;31;2;1;0;14;0.030841145;0
2111;0;0;0;181;30;3;2;0;13;0.010960305;0
2112;0;0;0;135;28;3;3;0;18;0.00588519;0
2113;0;0;0;106;23;1;3;0;0;0.037520858;0
2114;0;0;0;163;39;4;3;0.315832048;1;0.015498279;0
2115;0;0;0;227;39;2;2;0.822053756;20;0.015044978;1
2116;0;0;0;33;48;4;2;0.957149395;10;0.011938808;0
2117;0;0;0;226;46;3;1;0;3;0.001332086;0
2118;0;0;0;6;4;1;3;0;0;0.158651203;0
2119;0;0;0;201;70;5;3;0.247224181;19;0.001017972;1
2120;0;0;0;179;23;1;3;0;0;0.031183437;0
2121;0;0;0;144;77;5;3;0;0;0.008067425;0
2122;0;0;0;81;52;4;3;0;14;0.002059208;0
2123;0;0;0;24;33;3;3;0.155290989;5;0.021907383;0
2124;0;0;0;79;46;3;1;0.998802767;0;0.016564764;0
2125;0;0;0;197;60;3;2;0.859653461;4;0.000682186;1
2126;0;0;0;161;10;1;2;0;5;0.076754275;0
2127;0;0;0;71;46;4;3;0.846861527;17;0.005532789;1
2128;0;0;0;28;16;1;1;0.663890677;0;0.022496309;0
2129;0;0;0;13;30;2;1;0;19;0.007605009;0
2130;0;0;0;92;26;3;3;0;0;0.00277543;0
2131;0;0;0;240;19;2;2;0;15;0.027181347;0
2132;0;0;0;111;61;4;3;0.913754297;17;0.007335215;1
2133;0;0;0;81;12;2;2;0;0;0.036423244;0
2134;0;0;0;210;35;3;1;0.380771693;12;0.002783179;0
2135;0;0;0;182;5;1;1;0;0;0.162047177;0
2136;0;0;0;69;29;2;1;0;0;0.032501648;0
2137;0;0;0;1;38;3;2;0;1;0.003578011;0
2138;0;0;0;233;37;4;3;0.466870198;0;0.019068101;0
2139;0;0;0;147;19;3;3;0;0;0.03088726;0
2140;0;0;0;170;16;2;3;0;14;0.04575291;0
2141;0;0;0;133;44;2;3;0.528051325;18;0.019870427;1
2142;0;0;0;198;73;4;5;0;17;0.007893048;1
2143;0;0;0;159;25;2;3;0;14;0.022203305;0
2144;0;0;0;128;44;4;1;0.875991485;0;0.000387902;0
2145;0;0;0;109;35;3;3;0;19;0.008936408;0
2146;0;0;0;86;48;2;2;0.828725049;6;0.020274995;0
2147;0;0;0;198;79;6;2;0.568620681;16;0.00135518;1
2148;0;0;0;40;51;4;2;0.929330241;12;0.003119509;1
2149;0;0;0;53;70;5;3;0;0;0.003620045;0
2150;0;0;0;41;39;4;3;0;5;0.008502005;0
2151;0;0;0;79;38;4;2;0;2;0.023930227;0
2152;0;0;0;51;25;2;2;0;17;0.016353005;0
2153;0;0;0;0;38;2;1;0.768771694;18;0.00621352;0
2154;0;0;0;143;22;2;1;0;0;0.032472564;0
2155;0;0;0;200;31;2;3;0;0;0.002967787;0
2156;0;0;0;234;40;2;3;0;5;0.016246448;0
2157;0;0;0;96;39;4;1;0.642594055;9;0.010545696;0
2158;0;0;0;164;31;3;6;0.191554951;8;0.018621068;0
2159;0;0;0;129;61;4;2;0.715626886;0;0.012794405;0
2160;0;0;0;188;28;2;2;0.491488111;0;0.008914736;0
2161;0;0;0;48;33;3;1;0;5;0.028948534;0
2162;0;0;0;48;38;4;3;0;0;0.024834402;0
2163;0;0;0;120;37;3;3;0;0;0.015864794;0
2164;0;0;0;56;36;3;3;0.57755901;11;0.015814916;0
2165;0;0;0;107;23;1;3;0.348499744;8;0.019591433;0
2166;0;0;0;88;35;2;2;0.806822644;17;0.005023946;1
2167;0;0;0;91;23;2;2;0;13;0.021528179;0
2168;0;0;0;147;36;3;2;0;3;0.022047503;0
2169;0;0;0;32;62;5;1;0;0;0.007339805;0
2170;0;0;0;117;87;5;4;0;0;0.004563811;0
2171;0;0;0;125;19;2;2;0;15;0.051957973;0
2172;0;0;0;222;23;2;3;0;3;0.040752258;0
2173;0;0;0;115;30;2;4;0;1;0.032527115;0
2174;0;0;0;53;29;2;2;0;0;0.01114915;0
2175;0;0;0;29;37;3;1;0.943294878;0;0.023999641;0
2176;0;0;0;92;24;3;1;0;9;0.017665918;0
2177;0;0;0;96;41;3;2;0;0;0.012054742;0
2178;0;0;0;75;67;5;3;0;12;0.011802767;0
2179;0;0;0;146;25;3;2;0;5;0.002165626;0
2180;0;0;0;184;33;4;1;0.192518421;15;0.009699062;0
2181;0;0;0;12;55;5;3;0.795369265;3;0.005753387;0
2182;0;0;0;198;52;3;5;0;15;0.001661767;0
2183;0;0;0;14;13;3;2;0;0;0.011416873;0
2184;0;0;0;27;31;3;2;0;5;0.024874977;0
2185;0;0;0;237;51;4;3;0.362705292;2;0.016001771;0
2186;0;0;0;168;39;4;2;0;11;0.017625386;0
2187;0;0;0;145;37;3;1;0;17;0.0045184;0
2188;0;0;0;169;43;3;1;0;15;0.010676379;0
2189;0;0;0;180;21;2;4;0.022812264;4;0.004885688;0
2190;0;0;0;61;30;3;1;0;11;0.013147636;0
2191;0;0;0;88;53;3;2;0;6;0.013722544;0
2192;0;0;0;224;69;4;1;0;7;0.00020543;0
2193;0;0;0;99;32;2;1;0;8;0.015798991;0
2194;0;0;0;17;46;3;2;0;0;0.010977639;0
2195;0;0;0;44;25;3;1;0;13;0.000969503;0
2196;0;0;0;36;13;3;3;0;0;0.030025429;0
2197;0;0;0;94;40;3;1;0.840714384;7;0.010045192;0
2198;0;0;0;168;62;5;4;0.627963556;17;0.01055001;1
2199;0;0;0;124;18;2;1;0;2;0.011128241;0
2200;0;0;0;224;22;2;3;0;20;0.031646106;0
2201;0;0;0;29;49;3;2;0.964505929;0;0.008035669;0
2202;0;0;0;49;19;2;1;0;6;0.048372061;0
2203;0;0;0;176;42;4;1;0.795597156;0;0.010657106;0
2204;0;0;0;78;40;3;2;0;2;0.013109181;0
2205;0;0;0;169;42;3;3;0.518781027;0;0.001254973;0
2206;0;0;0;135;57;4;2;0;19;0.010319234;0
2207;0;0;0;232;54;4;3;0;10;0.018416229;0
2208;0;0;0;182;98;7;1;0.194619759;0;0.004612731;0
2209;0;0;0;203;45;3;2;0;9;0.011697802;0
2210;0;0;0;221;63;3;3;0.710506661;0;0.00734756;0
2211;0;0;0;175;83;5;2;0.612397319;9;0.008913233;1
2212;0;0;0;157;33;3;7;0;9;0.023829335;0
